"id","taxonID","acceptedNameUsageID","parentNameUsageID","originalNameUsageID","scientificName","acceptedNameUsage","parentNameUsage","namePublishedIn","namePublishedInYear","higherClassification","phylum","class","order","family","genus","specificEpithet","infraspecificEpithet","taxonRank","scientificNameAuthorship","taxonomicStatus","nomenclaturalStatus","modified","bibliographicCitation","references"
"7273","7273","","7258","","Rhynchospora gigantea Link","","Rhynchospora Vahl","Jahrb. Gewächsk. 1(3): 76 1820","1820","Flora;Angiospermas;Cyperaceae Juss.;Rhynchospora Vahl;Rhynchospora gigantea Link","","","","Cyperaceae","Rhynchospora","gigantea","","ESPECIE","Link","NOME_ACEITO","NOME_CORRETO","2014-09-28 20:27:34.278","Flora do Brasil 2020 em construção. Jardim Botânico do Rio de Janeiro. Disponível em: http://floradobrasil.jbrj.gov.br.","http://reflora.jbrj.gov.br/reflora/listaBrasil/FichaPublicaTaxonUC/FichaPublicaTaxonUC.do?id=FB7273"
"7274","7274","","7258","51935","Rhynchospora holoschoenoides (Rich.) Herter","","Rhynchospora Vahl","","","Flora;Angiospermas;Cyperaceae Juss.;Rhynchospora Vahl;Rhynchospora holoschoenoides (Rich.) Herter","","","","Cyperaceae","Rhynchospora","holoschoenoides","","ESPECIE","(Rich.) Herter","NOME_ACEITO","NOME_CORRETO","2014-09-25 15:36:46.434","Flora do Brasil 2020 em construção. Jardim Botânico do Rio de Janeiro. Disponível em: http://floradobrasil.jbrj.gov.br.","http://reflora.jbrj.gov.br/reflora/listaBrasil/FichaPublicaTaxonUC/FichaPublicaTaxonUC.do?id=FB7274"
"7275","7275","","7258","","Rhynchospora microcarpa Baldwin","","Rhynchospora Vahl","","","Flora;Angiospermas;Cyperaceae Juss.;Rhynchospora Vahl;Rhynchospora microcarpa Baldwin","","","","Cyperaceae","Rhynchospora","microcarpa","","ESPECIE","Baldwin","NOME_ACEITO","NOME_CORRETO","2014-09-25 18:27:04.236","Flora do Brasil 2020 em construção. Jardim Botânico do Rio de Janeiro. Disponível em: http://floradobrasil.jbrj.gov.br.","http://reflora.jbrj.gov.br/reflora/listaBrasil/FichaPublicaTaxonUC/FichaPublicaTaxonUC.do?id=FB7275"
"7276","7276","","7258","","Rhynchospora nervosa (Vahl) Boeckeler","","Rhynchospora Vahl","","","Flora;Angiospermas;Cyperaceae Juss.;Rhynchospora Vahl;Rhynchospora nervosa (Vahl) Boeckeler","","","","Cyperaceae","Rhynchospora","nervosa","","ESPECIE","(Vahl) Boeckeler","NOME_ACEITO","NOME_CORRETO","2014-09-24 17:51:29.124","Flora do Brasil 2020 em construção. Jardim Botânico do Rio de Janeiro. Disponível em: http://floradobrasil.jbrj.gov.br.","http://reflora.jbrj.gov.br/reflora/listaBrasil/FichaPublicaTaxonUC/FichaPublicaTaxonUC.do?id=FB7276"
"7277","7277","","7258","","Rhynchospora polyantha Steud.","","Rhynchospora Vahl","Syn. Pl. Glumac. 2: 147 1855","1855","Flora;Angiospermas;Cyperaceae Juss.;Rhynchospora Vahl;Rhynchospora polyantha Steud.","","","","Cyperaceae","Rhynchospora","polyantha","","ESPECIE","Steud.","NOME_ACEITO","NOME_CORRETO","2014-09-28 21:54:03.979","Flora do Brasil 2020 em construção. Jardim Botânico do Rio de Janeiro. Disponível em: http://floradobrasil.jbrj.gov.br.","http://reflora.jbrj.gov.br/reflora/listaBrasil/FichaPublicaTaxonUC/FichaPublicaTaxonUC.do?id=FB7277"
"7278","7278","","7258","50200","Rhynchospora pubera (Vahl) Boeckeler","","Rhynchospora Vahl","Linnaea 37: 528 1873","1873","Flora;Angiospermas;Cyperaceae Juss.;Rhynchospora Vahl;Rhynchospora pubera (Vahl) Boeckeler","","","","Cyperaceae","Rhynchospora","pubera","","ESPECIE","(Vahl) Boeckeler","NOME_ACEITO","NOME_CORRETO","2014-09-28 21:55:57.502","Flora do Brasil 2020 em construção. Jardim Botânico do Rio de Janeiro. Disponível em: http://floradobrasil.jbrj.gov.br.","http://reflora.jbrj.gov.br/reflora/listaBrasil/FichaPublicaTaxonUC/FichaPublicaTaxonUC.do?id=FB7278"
"7279","7279","","7258","50202","Rhynchospora radicans (Schltdl. & Cham.) H.Pfeiff.","","Rhynchospora Vahl","","","Flora;Angiospermas;Cyperaceae Juss.;Rhynchospora Vahl;Rhynchospora radicans (Schltdl. & Cham.) H.Pfeiff.","","","","Cyperaceae","Rhynchospora","radicans","","ESPECIE","(Schltdl. & Cham.) H.Pfeiff.","NOME_ACEITO","NOME_CORRETO","2014-09-25 20:20:02.103","Flora do Brasil 2020 em construção. Jardim Botânico do Rio de Janeiro. Disponível em: http://floradobrasil.jbrj.gov.br.","http://reflora.jbrj.gov.br/reflora/listaBrasil/FichaPublicaTaxonUC/FichaPublicaTaxonUC.do?id=FB7279"
"7280","7280","","7258","","Rhynchospora sampaioana Gross","","Rhynchospora Vahl","","","Flora;Angiospermas;Cyperaceae Juss.;Rhynchospora Vahl;Rhynchospora sampaioana Gross","","","","Cyperaceae","Rhynchospora","sampaioana","","ESPECIE","Gross","NOME_ACEITO","NOME_CORRETO","2014-09-28 22:10:23.188","Flora do Brasil 2020 em construção. Jardim Botânico do Rio de Janeiro. Disponível em: http://floradobrasil.jbrj.gov.br.","http://reflora.jbrj.gov.br/reflora/listaBrasil/FichaPublicaTaxonUC/FichaPublicaTaxonUC.do?id=FB7280"
"7281","7281","","7258","50214","Rhynchospora setigera (Kunth) Boeckeler","","Rhynchospora Vahl","","","Flora;Angiospermas;Cyperaceae Juss.;Rhynchospora Vahl;Rhynchospora setigera (Kunth) Boeckeler","","","","Cyperaceae","Rhynchospora","setigera","","ESPECIE","(Kunth) Boeckeler","NOME_ACEITO","NOME_CORRETO","2014-09-26 10:16:28.964","Flora do Brasil 2020 em construção. Jardim Botânico do Rio de Janeiro. Disponível em: http://floradobrasil.jbrj.gov.br.","http://reflora.jbrj.gov.br/reflora/listaBrasil/FichaPublicaTaxonUC/FichaPublicaTaxonUC.do?id=FB7281"
"7282","7282","","7258","","Rhynchospora splendens Lindm.","","Rhynchospora Vahl","Bih. Kongl. Svenska Vetensk.-Akad. Handl. 26(9): 26 1900","1900","Flora;Angiospermas;Cyperaceae Juss.;Rhynchospora Vahl;Rhynchospora splendens Lindm.","","","","Cyperaceae","Rhynchospora","splendens","","ESPECIE","Lindm.","NOME_ACEITO","NOME_CORRETO","2014-09-22 21:01:30.012","Flora do Brasil 2020 em construção. Jardim Botânico do Rio de Janeiro. Disponível em: http://floradobrasil.jbrj.gov.br.","http://reflora.jbrj.gov.br/reflora/listaBrasil/FichaPublicaTaxonUC/FichaPublicaTaxonUC.do?id=FB7282"
"7283","7283","","7258","","Rhynchospora stenocarpa Kunth","","Rhynchospora Vahl","","","Flora;Angiospermas;Cyperaceae Juss.;Rhynchospora Vahl;Rhynchospora stenocarpa Kunth","","","","Cyperaceae","Rhynchospora","stenocarpa","","ESPECIE","Kunth","NOME_ACEITO","NOME_CORRETO","2015-02-18 20:17:22.042","Flora do Brasil 2020 em construção. Jardim Botânico do Rio de Janeiro. Disponível em: http://floradobrasil.jbrj.gov.br.","http://reflora.jbrj.gov.br/reflora/listaBrasil/FichaPublicaTaxonUC/FichaPublicaTaxonUC.do?id=FB7283"
"7284","7284","","7258","","Rhynchospora subsetosa C.B.Clarke","","Rhynchospora Vahl","","","Flora;Angiospermas;Cyperaceae Juss.;Rhynchospora Vahl;Rhynchospora subsetosa C.B.Clarke","","","","Cyperaceae","Rhynchospora","subsetosa","","ESPECIE","C.B.Clarke","NOME_ACEITO","NOME_CORRETO","2014-09-26 12:38:25.457","Flora do Brasil 2020 em construção. Jardim Botânico do Rio de Janeiro. Disponível em: http://floradobrasil.jbrj.gov.br.","http://reflora.jbrj.gov.br/reflora/listaBrasil/FichaPublicaTaxonUC/FichaPublicaTaxonUC.do?id=FB7284"
"7285","7285","","7258","","Rhynchospora tenuis Link","","Rhynchospora Vahl","Jahrb. Gewächsk. 1(3): 76 1820","1820","Flora;Angiospermas;Cyperaceae Juss.;Rhynchospora Vahl;Rhynchospora tenuis Link","","","","Cyperaceae","Rhynchospora","tenuis","","ESPECIE","Link","NOME_ACEITO","NOME_CORRETO","2014-09-26 12:55:58.665","Flora do Brasil 2020 em construção. Jardim Botânico do Rio de Janeiro. Disponível em: http://floradobrasil.jbrj.gov.br.","http://reflora.jbrj.gov.br/reflora/listaBrasil/FichaPublicaTaxonUC/FichaPublicaTaxonUC.do?id=FB7285"
"7286","7286","7261","7258","","Rhynchospora uniflora Boeckeler","Rhynchospora biflora Boeckeler","Rhynchospora Vahl","","","Flora;Angiospermas;Cyperaceae Juss.;Rhynchospora Vahl;Rhynchospora uniflora Boeckeler","","","","Cyperaceae","Rhynchospora","uniflora","","ESPECIE","Boeckeler","SINONIMO","NOME_LEGITIMO_MAS_INCORRETO","2014-04-24 11:11:37.551","Flora do Brasil 2020 em construção. Jardim Botânico do Rio de Janeiro. Disponível em: http://floradobrasil.jbrj.gov.br.","http://reflora.jbrj.gov.br/reflora/listaBrasil/FichaPublicaTaxonUC/FichaPublicaTaxonUC.do?id=FB7286"
"7287","7287","","7258","50225","Rhynchospora velutina (Kunth) Boeckeler","","Rhynchospora Vahl","","","Flora;Angiospermas;Cyperaceae Juss.;Rhynchospora Vahl;Rhynchospora velutina (Kunth) Boeckeler","","","","Cyperaceae","Rhynchospora","velutina","","ESPECIE","(Kunth) Boeckeler","NOME_ACEITO","NOME_CORRETO","2014-09-26 14:02:43.112","Flora do Brasil 2020 em construção. Jardim Botânico do Rio de Janeiro. Disponível em: http://floradobrasil.jbrj.gov.br.","http://reflora.jbrj.gov.br/reflora/listaBrasil/FichaPublicaTaxonUC/FichaPublicaTaxonUC.do?id=FB7287"
"7288","7288","","100","","Schoenus L.","","Cyperaceae Juss.","","","Flora;Angiospermas;Cyperaceae Juss.;Schoenus L.","","","","Cyperaceae","Schoenus","","","GENERO","L.","NOME_ACEITO","NOME_CORRETO","2014-06-18 03:12:21.794","Flora do Brasil 2020 em construção. Jardim Botânico do Rio de Janeiro. Disponível em: http://floradobrasil.jbrj.gov.br.","http://reflora.jbrj.gov.br/reflora/listaBrasil/FichaPublicaTaxonUC/FichaPublicaTaxonUC.do?id=FB7288"
"7289","7289","","7288","","Schoenus lymansmithii M.T.Strong","","Schoenus L.","Harvard Pap. Bot. 4: 275 1999","1999","Flora;Angiospermas;Cyperaceae Juss.;Schoenus L.;Schoenus lymansmithii M.T.Strong","","","","Cyperaceae","Schoenus","lymansmithii","","ESPECIE","M.T.Strong","NOME_ACEITO","NOME_CORRETO","2014-06-02 06:11:11.533","Flora do Brasil 2020 em construção. Jardim Botânico do Rio de Janeiro. Disponível em: http://floradobrasil.jbrj.gov.br.","http://reflora.jbrj.gov.br/reflora/listaBrasil/FichaPublicaTaxonUC/FichaPublicaTaxonUC.do?id=FB7289"
"7290","7290","","100","","Scleria P.J.Bergius","","Cyperaceae Juss.","","","Flora;Angiospermas;Cyperaceae Juss.;Scleria P.J.Bergius","","","","Cyperaceae","Scleria","","","GENERO","P.J.Bergius","NOME_ACEITO","NOME_CORRETO","2017-06-12 14:28:12.934","Flora do Brasil 2020 em construção. Jardim Botânico do Rio de Janeiro. Disponível em: http://floradobrasil.jbrj.gov.br.","http://reflora.jbrj.gov.br/reflora/listaBrasil/FichaPublicaTaxonUC/FichaPublicaTaxonUC.do?id=FB7290"
"7291","7291","","7290","","Scleria acanthocarpa Boeckeler","","Scleria P.J.Bergius","Vidensk. Meddel. Dansk Natuhist. Foren. Kjøbenhavn 1869: 154 1869","1869","Flora;Angiospermas;Cyperaceae Juss.;Scleria P.J.Bergius;Scleria acanthocarpa Boeckeler","","","","Cyperaceae","Scleria","acanthocarpa","","ESPECIE","Boeckeler","NOME_ACEITO","NOME_CORRETO","2015-02-18 20:28:57.976","Flora do Brasil 2020 em construção. Jardim Botânico do Rio de Janeiro. Disponível em: http://floradobrasil.jbrj.gov.br.","http://reflora.jbrj.gov.br/reflora/listaBrasil/FichaPublicaTaxonUC/FichaPublicaTaxonUC.do?id=FB7291"
"7292","7292","","7290","","Scleria alpina Core","","Scleria P.J.Bergius","Brittonia 1: 241 1934","1934","Flora;Angiospermas;Cyperaceae Juss.;Scleria P.J.Bergius;Scleria alpina Core","","","","Cyperaceae","Scleria","alpina","","ESPECIE","Core","NOME_ACEITO","NOME_CORRETO","2014-06-11 04:23:55.724","Flora do Brasil 2020 em construção. Jardim Botânico do Rio de Janeiro. Disponível em: http://floradobrasil.jbrj.gov.br.","http://reflora.jbrj.gov.br/reflora/listaBrasil/FichaPublicaTaxonUC/FichaPublicaTaxonUC.do?id=FB7292"
"7293","7293","","7290","","Scleria bracteata Cav.","","Scleria P.J.Bergius","Icones et Descriptiones Plantarum 5: 34 1799","1799","Flora;Angiospermas;Cyperaceae Juss.;Scleria P.J.Bergius;Scleria bracteata Cav.","","","","Cyperaceae","Scleria","bracteata","","ESPECIE","Cav.","NOME_ACEITO","NOME_CORRETO","2016-12-14 13:02:53.475","Flora do Brasil 2020 em construção. Jardim Botânico do Rio de Janeiro. Disponível em: http://floradobrasil.jbrj.gov.br.","http://reflora.jbrj.gov.br/reflora/listaBrasil/FichaPublicaTaxonUC/FichaPublicaTaxonUC.do?id=FB7293"
"7294","7294","","7290","","Scleria bradei Pilg.","","Scleria P.J.Bergius","Repert. Spec. Nov. Regni Veg. Beih. 42: 173 1937","1937","Flora;Angiospermas;Cyperaceae Juss.;Scleria P.J.Bergius;Scleria bradei Pilg.","","","","Cyperaceae","Scleria","bradei","","ESPECIE","Pilg.","NOME_ACEITO","NOME_CORRETO","2014-09-23 08:31:12.919","Flora do Brasil 2020 em construção. Jardim Botânico do Rio de Janeiro. Disponível em: http://floradobrasil.jbrj.gov.br.","http://reflora.jbrj.gov.br/reflora/listaBrasil/FichaPublicaTaxonUC/FichaPublicaTaxonUC.do?id=FB7294"
"7295","7295","","7290","","Scleria castanea Core","","Scleria P.J.Bergius","Brittonia 1:239. 1934","1934","Flora;Angiospermas;Cyperaceae Juss.;Scleria P.J.Bergius;Scleria castanea Core","","","","Cyperaceae","Scleria","castanea","","ESPECIE","Core","NOME_ACEITO","NOME_CORRETO","2014-09-23 08:35:01.386","Flora do Brasil 2020 em construção. Jardim Botânico do Rio de Janeiro. Disponível em: http://floradobrasil.jbrj.gov.br.","http://reflora.jbrj.gov.br/reflora/listaBrasil/FichaPublicaTaxonUC/FichaPublicaTaxonUC.do?id=FB7295"
"7296","7296","","7290","","Scleria cyperina Willd. ex Kunth","","Scleria P.J.Bergius","Enum. Pl. [Kunth] 2: 345 1837","1837","Flora;Angiospermas;Cyperaceae Juss.;Scleria P.J.Bergius;Scleria cyperina Willd. ex Kunth","","","","Cyperaceae","Scleria","cyperina","","ESPECIE","Willd. ex Kunth","NOME_ACEITO","NOME_CORRETO","2016-12-20 19:20:25.602","Flora do Brasil 2020 em construção. Jardim Botânico do Rio de Janeiro. Disponível em: http://floradobrasil.jbrj.gov.br.","http://reflora.jbrj.gov.br/reflora/listaBrasil/FichaPublicaTaxonUC/FichaPublicaTaxonUC.do?id=FB7296"
"7297","7297","","7290","","Scleria distans Poir.","","Scleria P.J.Bergius","Encycl. Biol. 7: 4 1806","1806","Flora;Angiospermas;Cyperaceae Juss.;Scleria P.J.Bergius;Scleria distans Poir.","","","","Cyperaceae","Scleria","distans","","ESPECIE","Poir.","NOME_ACEITO","NOME_CORRETO","2017-06-12 11:02:54.807","Flora do Brasil 2020 em construção. Jardim Botânico do Rio de Janeiro. Disponível em: http://floradobrasil.jbrj.gov.br.","http://reflora.jbrj.gov.br/reflora/listaBrasil/FichaPublicaTaxonUC/FichaPublicaTaxonUC.do?id=FB7297"
"7298","7298","","7290","","Scleria filiculmis Boeckeler","","Scleria P.J.Bergius","Allg. Bot. Z. Syst. 2: 158 1896","1896","Flora;Angiospermas;Cyperaceae Juss.;Scleria P.J.Bergius;Scleria filiculmis Boeckeler","","","","Cyperaceae","Scleria","filiculmis","","ESPECIE","Boeckeler","NOME_ACEITO","NOME_CORRETO","2014-08-26 05:32:54.15","Flora do Brasil 2020 em construção. Jardim Botânico do Rio de Janeiro. Disponível em: http://floradobrasil.jbrj.gov.br.","http://reflora.jbrj.gov.br/reflora/listaBrasil/FichaPublicaTaxonUC/FichaPublicaTaxonUC.do?id=FB7298"
"7299","7299","","7290","","Scleria georgiana Core","","Scleria P.J.Bergius","Brittonia 1:243 1934","1934","Flora;Angiospermas;Cyperaceae Juss.;Scleria P.J.Bergius;Scleria georgiana Core","","","","Cyperaceae","Scleria","georgiana","","ESPECIE","Core","NOME_ACEITO","NOME_CORRETO","2014-08-26 05:35:12.057","Flora do Brasil 2020 em construção. Jardim Botânico do Rio de Janeiro. Disponível em: http://floradobrasil.jbrj.gov.br.","http://reflora.jbrj.gov.br/reflora/listaBrasil/FichaPublicaTaxonUC/FichaPublicaTaxonUC.do?id=FB7299"
"7300","7300","","7290","","Scleria hirtella Sw.","","Scleria P.J.Bergius","Prodr. : 19 1788","1788","Flora;Angiospermas;Cyperaceae Juss.;Scleria P.J.Bergius;Scleria hirtella Sw.","","","","Cyperaceae","Scleria","hirtella","","ESPECIE","Sw.","NOME_ACEITO","NOME_CORRETO","2016-12-13 19:01:23.84","Flora do Brasil 2020 em construção. Jardim Botânico do Rio de Janeiro. Disponível em: http://floradobrasil.jbrj.gov.br.","http://reflora.jbrj.gov.br/reflora/listaBrasil/FichaPublicaTaxonUC/FichaPublicaTaxonUC.do?id=FB7300"
"7301","7301","","7290","","Scleria latifolia Sw.","","Scleria P.J.Bergius","","","Flora;Angiospermas;Cyperaceae Juss.;Scleria P.J.Bergius;Scleria latifolia Sw.","","","","Cyperaceae","Scleria","latifolia","","ESPECIE","Sw.","NOME_ACEITO","NOME_CORRETO","2017-06-07 22:37:24.099","Flora do Brasil 2020 em construção. Jardim Botânico do Rio de Janeiro. Disponível em: http://floradobrasil.jbrj.gov.br.","http://reflora.jbrj.gov.br/reflora/listaBrasil/FichaPublicaTaxonUC/FichaPublicaTaxonUC.do?id=FB7301"
"7302","7302","","7290","","Scleria leptostachya Kunth","","Scleria P.J.Bergius","Enum. Pl. [Kunth] 2: 354 1837","1837","Flora;Angiospermas;Cyperaceae Juss.;Scleria P.J.Bergius;Scleria leptostachya Kunth","","","","Cyperaceae","Scleria","leptostachya","","ESPECIE","Kunth","NOME_ACEITO","NOME_CORRETO","2015-02-18 20:30:16.88","Flora do Brasil 2020 em construção. Jardim Botânico do Rio de Janeiro. Disponível em: http://floradobrasil.jbrj.gov.br.","http://reflora.jbrj.gov.br/reflora/listaBrasil/FichaPublicaTaxonUC/FichaPublicaTaxonUC.do?id=FB7302"
"7303","7303","","7290","","Scleria macrophylla J.Presl & C.Presl","","Scleria P.J.Bergius","Reliq. Haenk. 1: 200 1828","1828","Flora;Angiospermas;Cyperaceae Juss.;Scleria P.J.Bergius;Scleria macrophylla J.Presl & C.Presl","","","","Cyperaceae","Scleria","macrophylla","","ESPECIE","J.Presl & C.Presl","NOME_ACEITO","NOME_CORRETO","2017-05-30 10:33:20.747","Flora do Brasil 2020 em construção. Jardim Botânico do Rio de Janeiro. Disponível em: http://floradobrasil.jbrj.gov.br.","http://reflora.jbrj.gov.br/reflora/listaBrasil/FichaPublicaTaxonUC/FichaPublicaTaxonUC.do?id=FB7303"
"7304","7304","130124","7290","","Scleria melaleuca Rchb. ex Schltdl. & Cham.","Scleria gaertneri Raddi","Scleria P.J.Bergius","","","Flora;Angiospermas;Cyperaceae Juss.;Scleria P.J.Bergius;Scleria melaleuca Rchb. ex Schltdl. & Cham.","","","","Cyperaceae","Scleria","melaleuca","","ESPECIE","Rchb. ex Schltdl. & Cham.","SINONIMO","","2014-03-26 06:25:49.193","Flora do Brasil 2020 em construção. Jardim Botânico do Rio de Janeiro. Disponível em: http://floradobrasil.jbrj.gov.br.","http://reflora.jbrj.gov.br/reflora/listaBrasil/FichaPublicaTaxonUC/FichaPublicaTaxonUC.do?id=FB7304"
"7305","7305","","7290","50256","Scleria mexicana (Liebm.) Boeckeler","","Scleria P.J.Bergius","","","Flora;Angiospermas;Cyperaceae Juss.;Scleria P.J.Bergius;Scleria mexicana (Liebm.) Boeckeler","","","","Cyperaceae","Scleria","mexicana","","ESPECIE","(Liebm.) Boeckeler","NOME_ACEITO","NOME_CORRETO","2014-06-12 04:27:44.293","Flora do Brasil 2020 em construção. Jardim Botânico do Rio de Janeiro. Disponível em: http://floradobrasil.jbrj.gov.br.","http://reflora.jbrj.gov.br/reflora/listaBrasil/FichaPublicaTaxonUC/FichaPublicaTaxonUC.do?id=FB7305"
"7306","7306","","7290","","Scleria microcarpa Nees ex Kunth","","Scleria P.J.Bergius","Enum. Pl. [Kunth] 2: 341 1837","1837","Flora;Angiospermas;Cyperaceae Juss.;Scleria P.J.Bergius;Scleria microcarpa Nees ex Kunth","","","","Cyperaceae","Scleria","microcarpa","","ESPECIE","Nees ex Kunth","NOME_ACEITO","NOME_CORRETO","2016-12-12 16:15:56.042","Flora do Brasil 2020 em construção. Jardim Botânico do Rio de Janeiro. Disponível em: http://floradobrasil.jbrj.gov.br.","http://reflora.jbrj.gov.br/reflora/listaBrasil/FichaPublicaTaxonUC/FichaPublicaTaxonUC.do?id=FB7306"
"7307","7307","","7290","","Scleria millespicula T.Koyama","","Scleria P.J.Bergius","Bot. Mag. (Tokyo) 97: 418 1984","1984","Flora;Angiospermas;Cyperaceae Juss.;Scleria P.J.Bergius;Scleria millespicula T.Koyama","","","","Cyperaceae","Scleria","millespicula","","ESPECIE","T.Koyama","NOME_ACEITO","NOME_CORRETO","2014-06-12 04:31:56.469","Flora do Brasil 2020 em construção. Jardim Botânico do Rio de Janeiro. Disponível em: http://floradobrasil.jbrj.gov.br.","http://reflora.jbrj.gov.br/reflora/listaBrasil/FichaPublicaTaxonUC/FichaPublicaTaxonUC.do?id=FB7307"
"7308","7308","","7290","","Scleria mitis P.J.Bergius","","Scleria P.J.Bergius","Kongl. Svenska Vetensk.-Akad. Handl. 27: 145 1765","1765","Flora;Angiospermas;Cyperaceae Juss.;Scleria P.J.Bergius;Scleria mitis P.J.Bergius","","","","Cyperaceae","Scleria","mitis","","ESPECIE","P.J.Bergius","NOME_ACEITO","NOME_CORRETO","2016-12-20 19:36:40.651","Flora do Brasil 2020 em construção. Jardim Botânico do Rio de Janeiro. Disponível em: http://floradobrasil.jbrj.gov.br.","http://reflora.jbrj.gov.br/reflora/listaBrasil/FichaPublicaTaxonUC/FichaPublicaTaxonUC.do?id=FB7308"
"7309","7309","","7290","","Scleria myricocarpa Kunth","","Scleria P.J.Bergius","Enum. Pl. [Kunth] 2: 347 1837","1837","Flora;Angiospermas;Cyperaceae Juss.;Scleria P.J.Bergius;Scleria myricocarpa Kunth","","","","Cyperaceae","Scleria","myricocarpa","","ESPECIE","Kunth","NOME_ACEITO","NOME_CORRETO","2014-06-12 04:34:01.135","Flora do Brasil 2020 em construção. Jardim Botânico do Rio de Janeiro. Disponível em: http://floradobrasil.jbrj.gov.br.","http://reflora.jbrj.gov.br/reflora/listaBrasil/FichaPublicaTaxonUC/FichaPublicaTaxonUC.do?id=FB7309"
"7310","7310","","7290","","Scleria panicoides Kunth","","Scleria P.J.Bergius","","","Flora;Angiospermas;Cyperaceae Juss.;Scleria P.J.Bergius;Scleria panicoides Kunth","","","","Cyperaceae","Scleria","panicoides","","ESPECIE","Kunth","NOME_ACEITO","NOME_CORRETO","2014-08-26 05:38:11.976","Flora do Brasil 2020 em construção. Jardim Botânico do Rio de Janeiro. Disponível em: http://floradobrasil.jbrj.gov.br.","http://reflora.jbrj.gov.br/reflora/listaBrasil/FichaPublicaTaxonUC/FichaPublicaTaxonUC.do?id=FB7310"
